,title,url,sf_url,location,updated_at,Chất lượng,Giá cả,ImgURL,Không gian,Latitude,Location,Longitude,Phục vụ,Vị trí
901,Tranquil Books & Coffee - Nguyễn Biểu,https://www.foody.vn/ha-noi/tranquil-books-coffee-nguyen-bieu,https://shopeefood.vn/ha-noi/tranquil-books-coffee-nguyen-bieu,"18B Nguyễn Biểu, P. Quán Thánh, Quận Ba Đình, Hà Nội",11/12/2023 3:13,7.5,7.1,https://media.foody.vn/res/g30/296034/prof/s/foody-mobile-cf-jpg-644-636150004114839200.jpg,8.6,21.041556,"18B Nguyễn Biểu, P. Quán Thánh",105.840029,7.4,7.7
902,Tiktak - Tiệm Gà Rán Hàn Quốc,https://www.foody.vn/ha-noi/tiktak-tiem-ga-ran-han-quoc,https://shopeefood.vn/ha-noi/tiktak-tiem-ga-ran-han-quoc,"85 Láng Hạ, P. Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:13,10.0,7.5,https://media.foody.vn/res/g86/854724/prof/s/foody-upload-api-foody-mobile-ga1-jpg-181129142814.jpg,7.0,21.0174963,"85 Láng Hạ, P. Thành Công",105.8151658,8.5,7.0
903,Bún Dọc Mùng - Thành Công,https://www.foody.vn/ha-noi/bun-doc-mung-thanh-cong,https://www.foody.vn/ha-noi/bun-doc-mung-thanh-cong,"103 A4 TT Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:13,6.0,6.0,https://media.foody.vn/res/g21/205382/prof/s/foody-mobile-foody-bun-doc-mung-2-590-635887259809202780.jpg,7.0,21.02087945,103 A4 TT Thành Công,105.8133736,7.0,7.0
904,Angel In US Coffee - Lotte Center,https://www.foody.vn/ha-noi/angel-in-us-coffee-lotte-center,https://www.foody.vn/ha-noi/angel-in-us-coffee-lotte-center,"Tầng 1, Lotte Center, 54 Liễu Giai, Quận Ba Đình, Hà Nội",11/12/2023 3:13,7.4,6.5,https://media.foody.vn/res/g10/91661/prof/s/foody-mobile-angel-in-us-lotte-mb-766-635790490436147343.jpg,8.2,21.03213569,"Tầng 1, Lotte Center, 54 Liễu Giai",105.812754,7.2,8.3
905,Ming Palace - Ẩm Thực Trung Hoa - Pan Pacific Hotel Hanoi,https://www.foody.vn/ha-noi/ming-palace,https://www.foody.vn/ha-noi/ming-palace,"Pan Pacific Hotel Hanoi, 1 Thanh Niên, Quận Ba Đình, Hà Nội",11/12/2023 3:13,7.7,5.9,https://media.foody.vn/res/g3/25031/prof/s/foody-mobile-ming-palace1-jpg-975-635683424429029367.jpg,8.2,21.04994,"Pan Pacific Hotel Hanoi, 1 Thanh Niên",105.839388,7.3,8.1
906,DC Garden - Lẩu & Nướng Đội Cấn,https://www.foody.vn/ha-noi/dc-garden-lau-nuong,https://shopeefood.vn/ha-noi/dc-garden-lau-nuong,"279 Đội Cấn, P. Liễu Giai, Quận Ba Đình, Hà Nội",11/12/2023 3:13,7.1,7.3,https://media.foody.vn/res/g32/314151/prof/s/foody-mobile-dc-jpg-459-636181090611888435.jpg,7.3,21.0354065,"279 Đội Cấn, P. Liễu Giai",105.8204429,7.1,7.0
907,Nhà Hàng Lá Phong Đỏ - Ẩm Thực Nhật Bản,https://www.foody.vn/ha-noi/nha-hang-la-phong-do-am-thuc-nhat-ban,https://www.foody.vn/ha-noi/nha-hang-la-phong-do-am-thuc-nhat-ban,"583 Kim Mã, Quận Ba Đình, Hà Nội",11/12/2023 3:13,8.5,7.0,https://media.foody.vn/res/g21/205991/prof/s/foody-mobile-aa-jpg-912-635888147499745926.jpg,8.0,21.02948576,583 Kim Mã,105.8089731,8.5,8.0
908,Cô Ú - Bánh Đa Cua & Soup Cua Ghẹ,https://www.foody.vn/ha-noi/co-u-banh-da-cua-soup-cua-ghe,https://shopeefood.vn/ha-noi/co-u-banh-da-cua-soup-cua-ghe,"1 Ngõ 154 Đội Cấn, P. Đội Cấn, Quận Ba Đình, Hà Nội",11/12/2023 3:13,9.9,9.9,https://media.foody.vn/res/g106/1056141/prof/s/foody-upload-api-foody-mobile-img_6493-1-201118094020.jpg,8.3,21.034811,"1 Ngõ 154 Đội Cấn, P. Đội Cấn",105.825673,10.0,7.5
909,Trang Lùn - Bún Bò Huế,https://www.foody.vn/ha-noi/trang-lun-bun-bo-hue,https://shopeefood.vn/ha-noi/trang-lun-bun-bo-hue,"150 Phó Đức Chính, P. Trúc Bạch, Quận Ba Đình, Hà Nội",11/12/2023 3:13,7.3,7.7,https://media.foody.vn/res/g71/705350/prof/s/foody-mobile-1480646_851660508287.jpg,6.7,21.045726,"150 Phó Đức Chính, P. Trúc Bạch",105.8432612,8.3,7.7
910,Izakaya Yancha - Ẩm Thực Nhật Bản - Kim Mã,https://www.foody.vn/ha-noi/izakaya-yancha-am-thuc-nhat-ban-kim-ma,https://shopeefood.vn/ha-noi/izakaya-yancha-am-thuc-nhat-ban-kim-ma,"579 Kim Mã, Quận Ba Đình, Hà Nội",11/12/2023 3:13,7.9,6.5,https://media.foody.vn/res/g10/98682/prof/s/foody-upload-api-foody-mobile-nhat-jpg-180511171433.jpg,7.6,21.029454,579 Kim Mã,105.809036,8.3,7.7
911,Jeonbok - Thực Phẩm Cao Cấp - Vincom Metropolis,https://www.foody.vn/ha-noi/jeonbok-thuc-pham-cao-cap-vincom-metropolis,https://shopeefood.vn/ha-noi/jeonbok-thuc-pham-cao-cap-vincom-metropolis,"Tòa M2 Vincom Metropolis, 29 Liễu Giai, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:13,1.0,2.0,https://media.foody.vn/res/g110/1091710/prof/s/foody-upload-api-foody-mobile-je-59dd23f8-210805112610.jpeg,2.0,21.0317724,"Tòa M2 Vincom Metropolis, 29 Liễu Giai, P. Ngọc Khánh",105.8156594,1.0,3.0
912,Quán Ngon - I Chimizen,https://www.foody.vn/ha-noi/quan-ngon-i-chimizen,https://www.foody.vn/ha-noi/quan-ngon-i-chimizen,"57 Kim Mã Thượng, Quận Ba Đình, Hà Nội",11/12/2023 3:13,9.0,5.8,https://media.foody.vn/res/g3/26875/prof/s/foody-mobile-quan-ngon-i-chimizen-ha-noi.jpg,7.5,21.036038,57 Kim Mã Thượng,105.811952,7.8,7.8
913,Lẩu Tuyết - Lẩu Thái Tomyum & Đồ Nướng Tự Chọn - Trần Phú,https://www.foody.vn/ha-noi/lau-tuyet-lau-thai-tomyum-do-nuong-tu-chon-tran-phu,https://shopeefood.vn/ha-noi/lau-tuyet-lau-thai-tomyum-do-nuong-tu-chon-tran-phu,"88 Trần Phú, P. Kim Mã, Quận Ba Đình, Hà Nội",11/12/2023 3:13,9.6,9.4,https://media.foody.vn/res/g103/1028820/prof/s/foody-upload-api-foody-mobile-foody-upload-api-foo-200610141439.jpg,9.5,21.03274,"88 Trần Phú, P. Kim Mã",105.830863,9.6,9.5
914,KinKin Hot Pot - Lẩu 1 Người,https://www.foody.vn/ha-noi/kinkin-hot-pot-lau-1-nguoi,https://shopeefood.vn/ha-noi/kinkin-hot-pot-lau-1-nguoi,"1138 Đê La Thành, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:13,8.1,9.0,https://media.foody.vn/res/g64/632442/prof/s/file_restaurant_photo_ezzc_16099-6314be17-210107004052.jpg,6.2,21.028392,"1138 Đê La Thành, P. Ngọc Khánh",105.806118,7.0,7.2
915,Phở Vi - Nguyễn Trường Tộ,https://www.foody.vn/ha-noi/pho-vi-nguyen-truong-to,https://www.foody.vn/ha-noi/pho-vi-nguyen-truong-to,"72 Nguyễn Trường Tộ, Quận Ba Đình, Hà Nội",11/12/2023 3:13,7.5,7.0,https://media.foody.vn/res/g31/300447/prof/s/foody-mobile-610-jpg-781-636191358036372505.jpg,6.5,21.04336855,72 Nguyễn Trường Tộ,105.8428508,6.5,7.0
916,Mikado Ramen,https://www.foody.vn/ha-noi/mikado-ramen,https://www.foody.vn/ha-noi/mikado-ramen,"607 Kim Ma, Quận Ba Đình, Hà Nội",11/12/2023 3:13,8.0,7.0,https://media.foody.vn/res/g90/892435/prof/s/foody-upload-api-foody-mobile-rwmen-190313103236.jpg,8.0,21.029535,607 Kim Ma,105.808638,8.0,8.0
917,Nướng & Lẩu - Phó Đức Chính,https://www.foody.vn/ha-noi/nuong-lau-pho-duc-chinh,https://www.foody.vn/ha-noi/nuong-lau-pho-duc-chinh,"206 Phó Đức Chính, Quận Ba Đình, Hà Nội",11/12/2023 3:13,8.0,8.0,https://media.foody.vn/res/g11/103283/prof/s/foody-mobile-nuong-jpg-308-635527062313896733.jpg,7.0,21.04388737,206 Phó Đức Chính,105.8468389,7.8,6.8
918,Bánh Cuốn Bà Lành,https://www.foody.vn/ha-noi/banh-cuon-ba-lanh,https://shopeefood.vn/ha-noi/banh-cuon-ba-lanh,"929 La Thành, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:13,5.0,4.5,https://media.foody.vn/res/g106/1052926/prof/s/foody-upload-api-foody-mobile-150-201027143720.jpg,4.0,21.02696949,"929 La Thành, P. Ngọc Khánh",105.8097047,5.0,5.0
919,Hoa Thoan - Cháo Dinh Dưỡng - Đê La Thành,https://www.foody.vn/ha-noi/hoa-thoan-chao-dinh-duong-de-la-thanh,https://shopeefood.vn/ha-noi/hoa-thoan-chao-dinh-duong-de-la-thanh,"619 Đê La Thành, Quận Ba Đình, Hà Nội",11/12/2023 3:13,9.0,9.0,https://media.foody.vn/res/g25/244315/prof/s/foody-mobile-chao-nam-huong-jpg-692-636020270578892930.jpg,8.0,21.02383692,619 Đê La Thành,105.8165031,8.0,8.0
920,Cua Khoái - Bùng Vị Cua Sốt Sài Gòn - Quán Thánh,https://www.foody.vn/ha-noi/cua-khoai-bung-vi-cua-sot-sai-gon-quan-thanh,https://shopeefood.vn/ha-noi/cua-khoai-bung-vi-cua-sot-sai-gon-quan-thanh,"148 Quán Thánh, P. Quán Thánh, Quận Ba Đình, Hà Nội",11/12/2023 3:13,10.0,8.4,https://media.foody.vn/res/g100006/1000053136/prof/s/file_restaurant_photo_19jt_16534-42665f8d-220525080812.jpeg,9.0,21.0426988,"148 Quán Thánh, P. Quán Thánh",105.8413326,9.6,9.0
921,Dồi Sụn Nướng - Chợ Thành Công,https://www.foody.vn/ha-noi/doi-sun-nuong-cho-thanh-cong,https://shopeefood.vn/ha-noi/doi-sun-nuong-cho-thanh-cong,"2A6A Chợ Thành Công, P. Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:13,6.4,6.3,https://media.foody.vn/res/g86/853192/prof/s/foody-upload-api-foody-mobile-d-jpg-181127144600.jpg,5.9,21.022853,"2A6A Chợ Thành Công, P. Thành Công",105.815312,6.3,5.8
922,Zone Coffee - Phạm Huy Thông,https://www.foody.vn/ha-noi/zone-coffee-pham-huy-thong,https://shopeefood.vn/ha-noi/zone-coffee-pham-huy-thong,"52 Phạm Huy Thông, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:13,9.8,8.3,https://media.foody.vn/res/g76/752494/prof/s/foody-upload-api-foody-mobile-zon-jpg-180622164742.jpg,8.8,21.02739322,"52 Phạm Huy Thông, P. Ngọc Khánh",105.8100905,8.8,7.5
923,Bếp Xuka - Đội Cấn,https://www.foody.vn/ha-noi/bep-xuka-doi-can,https://shopeefood.vn/ha-noi/bep-xuka-doi-can,"153 Đội Cấn, Quận Ba Đình, Hà Nội",11/12/2023 3:13,6.8,6.7,https://media.foody.vn/res/g66/654507/prof/s/foody-mobile-foody-bep-xuka-am-th-384-636287263464013775.jpg,7.3,21.034952,153 Đội Cấn,105.825833,6.0,7.1
924,Hải Miu - Nước Ép & Cơm Văn Phòng,https://www.foody.vn/ha-noi/hai-miu-bun-hai-san-com-van-phong,https://shopeefood.vn/ha-noi/hai-miu-bun-hai-san-com-van-phong,"195A Đội Cấn, P. Đội Cấn, Quận Ba Đình, Hà Nội",11/12/2023 3:13,1.0,1.0,https://media.foody.vn/res/g77/764374/prof/s/foody-upload-api-foody-mobile-bun-hai-san-jpg-180727163237.jpg,5.0,21.035086,"195A Đội Cấn, P. Đội Cấn",105.823632,5.0,5.0
925,Cháo Lòng & Lòng Trần - Bắc Thành Công,https://www.foody.vn/ha-noi/chao-long-long-tran-bac-thanh-cong,https://www.foody.vn/ha-noi/chao-long-long-tran-bac-thanh-cong,"116A4 Khu TT Bắc Thành Công, Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:13,6.5,7.0,https://media.foody.vn/res/g32/317298/prof/s/foody-mobile-clong1-jpg-485-636191253793195074.jpg,6.0,21.020799,"116A4 Khu TT Bắc Thành Công, Thành Công",105.814449,7.5,6.0
926,Bít Tết - Hòe Nhai,https://www.foody.vn/ha-noi/bit-tet-hoe-nhai,https://www.foody.vn/ha-noi/bit-tet-hoe-nhai,"Hòe Nhai, Quận Ba Đình, Hà Nội",11/12/2023 3:13,7.5,6.8,https://media.foody.vn/res/g4/31401/prof/s/foody-mobile-bit-tet-hoe-nhai-ha-noi.jpg,6.3,21.04121,Hòe Nhai,105.846383,6.9,7.1
927,Phở Gà & Bún Thang - Nguyễn Trường Tộ,https://www.foody.vn/ha-noi/pho-ga-bun-thang-nguyen-truong-to,https://www.foody.vn/ha-noi/pho-ga-bun-thang-nguyen-truong-to,"125 Nguyễn Trường Tộ, Quận Ba Đình, Hà Nội",11/12/2023 3:13,8.3,8.3,https://media.foody.vn/res/g21/203350/prof/s/foody-mobile-bun-thang-jpg-966-635894269668994956.jpg,6.3,21.042043,125 Nguyễn Trường Tộ,105.8440763,7.3,7.5
928,"Nhật Minh - Bánh Xèo, Nem Lụi & Bún Chả",https://www.foody.vn/ha-noi/nhat-minh-banh-xeo-nem-lui-bun-cha,https://shopeefood.vn/ha-noi/nhat-minh-banh-xeo-nem-lui-bun-cha,"129 Đội Cấn, Quận Ba Đình, Hà Nội",11/12/2023 3:13,7.4,8.0,https://media.foody.vn/res/g9/84042/prof/s/foody-mobile-bun-cha-doi-can-ha-noi-140625021712.jpg,6.3,21.0347144,129 Đội Cấn,105.8282487,7.3,7.2
929,Hương Duy - Phở Cuốn & Lẩu,https://www.foody.vn/ha-noi/huong-duy-pho-cuon-lau,https://www.foody.vn/ha-noi/huong-duy-pho-cuon-lau,"71 Trúc Bạch, Quận Ba Đình, Hà Nội",11/12/2023 3:13,6.8,6.6,https://media.foody.vn/res/g9/86831/prof/s/foody-mobile-huong-duy-pho-cuon-lau-ha-noi-140718040543.jpg,6.8,21.0467818,71 Trúc Bạch,105.8419888,6.2,7.0
930,XƯỞNG ĂN VẶT - Bánh Mì & Nem Chua Rán - Thành Công,https://www.foody.vn/ha-noi/xuong-an-vat-banh-mi-nem-chua-ran-thanh-cong.kyxhts,https://shopeefood.vn/ha-noi/xuong-an-vat-banh-mi-nem-chua-ran-thanh-cong.kyxhts,"103 D10 Thành Công, P. Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:13,10.0,10.0,https://media.foody.vn/res/g100006/1000059308/prof/s/file_f080a352-740e-484a-8f7e-3ce-7a6948ae-221013105946.jpeg,8.0,21.0228287,"103 D10 Thành Công, P. Thành Công",105.8123083,10.0,7.0
931,Phở Bò Gia Truyền Nam Định - Đội Cấn,https://www.foody.vn/ha-noi/pho-bo-gia-truyen-nam-dinh-doi-can,https://shopeefood.vn/ha-noi/pho-bo-gia-truyen-nam-dinh-doi-can,"206B Đội Cấn, Quận Ba Đình, Hà Nội",11/12/2023 3:13,4.5,5.8,https://media.foody.vn/res/g3/29650/prof/s/foody-upload-api-foody-mobile-pho-gia-truyen-nam-d-191016155755.jpg,5.0,21.03515,206B Đội Cấn,105.8219,4.4,6.4
932,Bánh Mì Kẹp Thịt Nướng Pai Bread - Đội Cấn,https://www.foody.vn/ha-noi/paik-s-bread-banh-mi-kep-thit-nuong-doi-can,https://shopeefood.vn/ha-noi/paik-s-bread-banh-mi-kep-thit-nuong-doi-can,"9A Đội Cấn, P. Đội Cấn, Quận Ba Đình, Hà Nội",11/12/2023 3:13,9.0,8.0,https://media.foody.vn/res/g98/970738/prof/s/foody-upload-api-foody-mobile-foody-upload-api-foo-191021112250.jpg,9.0,21.034482,"9A Đội Cấn, P. Đội Cấn",105.831352,10.0,9.0
933,Xúc Xích Subo - Shop Online,https://www.foody.vn/ha-noi/xuc-xich-subo-shop-online,https://www.foody.vn/ha-noi/xuc-xich-subo-shop-online,"7/35 Ngõ 462 Đường Bưởi, Quận Ba Đình, Hà Nội",11/12/2023 3:13,6.0,6.0,https://media.foody.vn/res/g20/199872/prof/s/foody-mobile-xucxich-jpg-135-635870711388992242.jpg,6.0,21.0429796,7/35 Ngõ 462 Đường Bưởi,105.8063673,6.0,6.0
934,Ghiền Food - Cơm Cháy Chà Bông - Shop Online,https://www.foody.vn/ha-noi/ghien-food-com-chay-cha-bong-shop-online,https://shopeefood.vn/ha-noi/ghien-food-com-chay-cha-bong-shop-online,"153 Kim Mã, P. Kim Mã, Quận Ba Đình, Hà Nội",11/12/2023 3:13,8.1,7.9,https://media.foody.vn/res/g20/196248/prof/s/foody-mobile-ghien0-jpg-954-635860306227756762.jpg,7.4,21.0315549,"153 Kim Mã, P. Kim Mã",105.8247207,7.8,7.9
935,Khu Ăn Uống Chợ A4 Thành Công,https://www.foody.vn/ha-noi/khu-an-uong-a4-thanh-cong,https://www.foody.vn/ha-noi/khu-an-uong-a4-thanh-cong,"Khu A4 Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:13,7.4,7.4,https://media.foody.vn/res/g2/16607/prof/s/foody-mobile-thanh-cong-jpg-490-636135081568021404.jpg,6.8,21.020966,Khu A4 Thành Công,105.813573,7.4,7.3
936,Lẩu Bò Trung Hoa - Yên Phụ,https://www.foody.vn/ha-noi/lau-bo-trung-hoa-yen-phu,https://www.foody.vn/ha-noi/lau-bo-trung-hoa-yen-phu,"42H Yên Phụ, Quận Ba Đình, Hà Nội",11/12/2023 3:13,8.0,6.7,https://media.foody.vn/res/g76/751720/prof/s/foody-upload-api-foody-mobile-lau-bo-jpg-180618101758.jpg,7.8,21.047063,42H Yên Phụ,105.843115,7.6,7.6
937,Quán Ngon - Bánh Đa Cua & Miến Trộn,https://www.foody.vn/ha-noi/quan-ngon-banh-da-cua-mien-tron,https://www.foody.vn/ha-noi/quan-ngon-banh-da-cua-mien-tron,"103B5 Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:13,7.5,7.5,https://media.foody.vn/res/g67/665457/prof/s/foody-mobile-11391151_76845847660-543-636326108612264071.jpg,7.0,21.02156202,103B5 Thành Công,105.8144596,7.5,6.5
938,Bánh Đa Trộn - Vườn Hoa Quán Thánh,https://www.foody.vn/ha-noi/banh-da-tron-vuon-hoa-quan-thanh,https://www.foody.vn/ha-noi/banh-da-tron-vuon-hoa-quan-thanh,"Vườn Hoa Quán Thánh, Ngã Tư Hàng Than - Hòe Nhai , Quận Ba Đình, Hà Nội",11/12/2023 3:13,7.0,8.0,https://media.foody.vn/res/g29/287151/prof/s/foody-mobile-foody-banh-da-tron-2-257-636129931787742179.jpg,5.5,21.0399332,"Vườn Hoa Quán Thánh, Ngã Tư Hàng Than - Hòe Nhai",105.8462746,7.0,7.0
939,Phương Còi - Cháo Sườn & Chè,https://www.foody.vn/ha-noi/phuong-coi-chao-suon-che,https://shopeefood.vn/ha-noi/phuong-coi-chao-suon-che,"101A4 Thành Công, P. Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:13,8.1,7.8,https://media.foody.vn/res/g73/720615/prof/s/foody-mobile-foody-phuong-coi-cha.jpg,6.6,21.0209458,"101A4 Thành Công, P. Thành Công",105.8135108,7.3,6.8
940,Mr. Thịnh - Gà Rán & Khoai Lang Lắc - Thành Công,https://www.foody.vn/ha-noi/mr-thinh-ga-ran-khoai-lang-lac-thanh-cong,https://shopeefood.vn/ha-noi/mr-thinh-ga-ran-khoai-lang-lac-thanh-cong,"92 Thành Công, Quận Ba Đình, Hà Nội",11/12/2023 3:13,7.0,6.7,https://media.foody.vn/res/g78/776534/prof/s/foody-upload-api-foody-mobile-mr-thinh-jpg-180908155312.jpg,5.4,21.023402,92 Thành Công,105.816277,6.9,7.3
941,Bánh Tráng Nướng & Chè Hạt Đác - 111 Đội Cấn,https://www.foody.vn/ha-noi/banh-trang-nuong-che-hat-dac-111-doi-can,https://shopeefood.vn/ha-noi/banh-trang-nuong-che-hat-dac-111-doi-can,"149 Đội Cấn, P. Ngọc Hà, Quận Ba Đình, Hà Nội",11/12/2023 3:13,7.1,6.3,https://media.foody.vn/res/g65/646166/prof/s/foody-upload-api-foody-mobile-89927745_25285673974-200904142758.jpg,6.1,21.0351184,"149 Đội Cấn, P. Ngọc Hà",105.8269106,6.3,6.6
942,Chè Cô Thu & Bánh Tráng,https://www.foody.vn/ha-noi/co-thu-cac-mon-an-vat,https://shopeefood.vn/ha-noi/co-thu-cac-mon-an-vat,"102C Ngõ 35 Kim Mã Thượng, P. Cống Vị, Quận Ba Đình, Hà Nội",11/12/2023 3:13,7.1,8.3,https://media.foody.vn/res/g64/634063/prof/s/foody-mobile-2-jpg-472-636228383956440196.jpg,6.0,21.03502,"102C Ngõ 35 Kim Mã Thượng, P. Cống Vị",105.812645,7.0,7.3
943,Hương - Bò Nầm Nướng,https://www.foody.vn/ha-noi/huong-bo-nam-nuong,https://www.foody.vn/ha-noi/huong-bo-nam-nuong,"12B - 16B Hàng Than, Quận Ba Đình, Hà Nội",11/12/2023 3:13,8.2,8.0,https://media.foody.vn/res/g10/96400/prof/s/foody-mobile-nuong-jpg-688-635833542878150428.jpg,7.6,21.042145,12B - 16B Hàng Than,105.847098,7.4,7.8
944,Lẩu Băng Chuyền Hong Kong - Nam Cao,https://www.foody.vn/ha-noi/lau-bang-chuyen-hong-kong-nam-cao,https://www.foody.vn/ha-noi/lau-bang-chuyen-hong-kong-nam-cao,"104 Tòa B6 Nam Cao, Quận Ba Đình, Hà Nội",11/12/2023 3:13,9.1,9.0,https://media.foody.vn/res/g101/1005336/prof/s/foody-upload-api-foody-mobile-88137739_11780896647-200304095536.jpg,9.2,21.029866,104 Tòa B6 Nam Cao,105.821857,9.1,9.1
945,Ngân - Bánh Đa Cua & Miến Trộn,https://www.foody.vn/ha-noi/ngan-banh-da-cua-mien-tron,https://shopeefood.vn/ha-noi/ngan-banh-da-cua-mien-tron,"Ngõ 2 Nguyễn Văn Ngọc, P. Cống Vị, Quận Ba Đình, Hà Nội",11/12/2023 3:13,6.5,7.0,https://media.foody.vn/res/g75/740029/prof/s/foody-upload-api-foody-mobile-mien-tron-1-jpg-180512170129.jpg,6.5,21.0342177,"Ngõ 2 Nguyễn Văn Ngọc, P. Cống Vị",105.8114837,7.5,6.0
946,Be One - Nguyễn Văn Ngọc,https://www.foody.vn/ha-noi/be-one-nguyen-van-ngoc,https://shopeefood.vn/ha-noi/be-one-nguyen-van-ngoc,"8 Nguyễn Văn Ngọc, Quận Ba Đình, Hà Nội",11/12/2023 3:13,5.9,7.1,https://media.foody.vn/res/g4/32731/prof/s/foody-mobile-be-one-nguyen-van-ngoc-ha-noi.jpg,5.8,21.033758,8 Nguyễn Văn Ngọc,105.811601,6.0,7.1
947,King BBQ - Đào Tấn,https://www.foody.vn/ha-noi/king-bbq-dao-tan,https://shopeefood.vn/ha-noi/king-bbq-dao-tan,"109 Đào Tấn, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:13,6.4,6.6,https://media.foody.vn/res/g66/654552/prof/s/file_restaurant_photo_3pnf_16238-f7959ac5-210616165034.jpg,7.2,21.03373905,"109 Đào Tấn, P. Ngọc Khánh",105.8057873,6.7,7.7
948,Bánh Cuốn Nóng Gà Tần & Trứng Vịt Lộn - Đội Cấn,https://www.foody.vn/ha-noi/banh-cuon-nong-ga-tan-trung-vit-lon-doi-can,https://shopeefood.vn/ha-noi/banh-cuon-nong-ga-tan-trung-vit-lon-doi-can,"381 Đội Cấn, P. Cống Vị, Quận Ba Đình, Hà Nội",11/12/2023 3:13,8.0,7.5,https://media.foody.vn/res/g22/212747/prof/s/foody-mobile-39-jpg-547-635929651342198475.jpg,6.5,21.0380201,"381 Đội Cấn, P. Cống Vị",105.8134595,7.0,7.5
949,Mì Gia Tiến Đạt,https://www.foody.vn/ha-noi/mi-gia-tien-dat,https://shopeefood.vn/ha-noi/mi-gia-tien-dat,"1 Lê Duẩn, Quận Ba Đình, Hà Nội",11/12/2023 3:13,8.2,7.4,https://media.foody.vn/res/g21/205884/prof/s/foody-mobile-1-jpg-176-635888002162090654.jpg,6.9,21.0299335,1 Lê Duẩn,105.8416508,7.7,7.9
950,Master Tea 美茶 - Đội Cấn,https://www.foody.vn/ha-noi/master-tea-coffee-milk-tea-doi-can,https://shopeefood.vn/ha-noi/master-tea-coffee-milk-tea-doi-can,"194 Đội Cấn, P. Đội Cấn, Quận Ba Đình, Hà Nội",11/12/2023 3:13,7.9,8.4,https://media.foody.vn/res/g94/931797/prof/s/foody-upload-api-foody-mobile-foody-upload-api-foo-200710163901.jpg,7.4,21.0349335,"194 Đội Cấn, P. Đội Cấn",105.8239284,7.6,8.4
951,The Baos BBQ - Bánh Bao Kẹp Thịt BBQ,https://www.foody.vn/ha-noi/the-baos-bbq-banh-bao-kep-thit-bbq,https://shopeefood.vn/ha-noi/the-baos-bbq-banh-bao-kep-thit-bbq,"174B Đội Cấn, Quận Ba Đình, Hà Nội",11/12/2023 3:13,7.5,7.5,https://media.foody.vn/res/g88/873213/prof/s/foody-upload-api-foody-mobile-the-bao-190108102834.jpg,6.5,21.034941,174B Đội Cấn,105.824339,7.3,7.3
952,Bún Ngan 47 - Đội Cấn,https://www.foody.vn/ha-noi/bun-mang-ngan-doc-mung,https://shopeefood.vn/ha-noi/bun-mang-ngan-doc-mung,"47B Đội Cấn, P. Đội Cấn, Quận Ba Đình, Hà Nội",11/12/2023 3:13,8.0,7.0,https://media.foody.vn/res/g65/649023/prof/s/foody-mobile-14980629_98375640510-789-636269889105635670.jpg,5.0,21.0345403,"47B Đội Cấn, P. Đội Cấn",105.8307429,7.0,7.0
953,Bún Ốc Riêu Cua - Ngọc Hà,https://www.foody.vn/ha-noi/bun-oc-rieu-cua-ngoc-ha,https://www.foody.vn/ha-noi/bun-oc-rieu-cua-ngoc-ha,"158 Ngọc Hà, Quận Ba Đình, Hà Nội",11/12/2023 3:13,1.0,6.0,https://media.foody.vn/res/g8/70880/prof/s/foody-mobile-bun-oc-rieu-cua-ngoc-ha-ha-noi-140425113720.jpg,5.0,21.0376015,158 Ngọc Hà,105.8295336,5.0,7.0
954,"Quán Hương - Cháo, Phở, Cơm, Các Món Nhậu",https://www.foody.vn/ha-noi/quan-huong-chao-pho-com-cac-mon-nhau,https://www.foody.vn/ha-noi/quan-huong-chao-pho-com-cac-mon-nhau,"24 Núi Trúc, Quận Ba Đình, Hà Nội",11/12/2023 3:13,1.0,1.0,https://media.foody.vn/res/g21/208173/prof/s/foody-mobile-foody-pho-hung-nguye-365-635914125277782830.jpg,1.5,21.02837004,24 Núi Trúc,105.8242201,1.0,1.5
955,Shogun - Quán Nướng Đường Phố Nhật Bản - Lotte Center,https://www.foody.vn/ha-noi/shogun-quan-nuong-duong-pho-nhat-ban-lotte-center,https://shopeefood.vn/ha-noi/shogun-quan-nuong-duong-pho-nhat-ban-lotte-center,"F6 - Shop B 05-06, Tầng 6 Lotte Đào Tấn, 54 Liễu Giai, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",11/12/2023 3:13,10.0,10.0,https://media.foody.vn/res/g109/1081831/prof/s/foody-upload-api-foody-mobile-co-934f4195-210608111239.jpeg,10.0,21.03217,"F6 - Shop B 05-06, Tầng 6 Lotte Đào Tấn, 54 Liễu Giai, P. Ngọc Khánh",105.81286,10.0,10.0
